search_term,extractor_key,channel_id,channel,uploader_url,id,url,title,description,duration,view_count
"""sergio massa""",YoutubeSearchURL,UCjMGMWnToRcQRqmyVB4R2xQ,CLARÍN,https://www.youtube.com/@clarincom,KeALSOcPzSk,https://www.youtube.com/watch?v=KeALSOcPzSk,Sergio Massa renunció a la Cámara de Diputados y asumió la presidencia Cecilia Moreau,,7080.0,11547
"""sergio massa""",YoutubeSearchURL,UCR9120YBAqMfntqgRTKmkjQ,A24com,https://www.youtube.com/@A24com,66EYFWoEKy0,https://www.youtube.com/watch?v=66EYFWoEKy0,Sergio Massa habla en el AmCham #QuiénCuándoDónde l PROGRAMA COMPLETO (09/05/2023),,4882.0,2561
"""sergio massa""",YoutubeSearchURL,UCYvINPByAdCcpA0sWrF3I_w,Radio Mitre,https://www.youtube.com/@Radiomitre,Iwc9apT7ozs,https://www.youtube.com/watch?v=Iwc9apT7ozs,Flor de la V cruzó a Sergio Massa: los detalles en la columna de Marina Calabró,,2200.0,73680
"""sergio massa""",YoutubeSearchURL,UCkB6om7y9_NYqpnqAG9Ez7Q,Sergio Massa,https://www.youtube.com/@SergioMassa,KB3XVxY6g34,https://www.youtube.com/watch?v=KB3XVxY6g34,Lanzamiento de 1País,,5083.0,309
"""sergio massa""",YoutubeSearchURL,UCeBIElbHZbVgbo0LOyfP8NA,FASTFORWARD TV,https://www.youtube.com/@FASTFORWARDTV.,-4S0MSNTIjE,https://www.youtube.com/watch?v=-4S0MSNTIjE,"Sergio Massa junto al presidente de CAMARCO, Gustavo Weiss, en el cierre de la 68ª Convención Anual.",,2431.0,169
"""sergio massa""",YoutubeSearchURL,UCvq7tYoH4qpl721_vb9Ckzw,Unidiversidad ,https://www.youtube.com/@SenalUtv,FyAtKvazwo8,https://www.youtube.com/watch?v=FyAtKvazwo8,La gira de Sergio Massa en China es el tema central de #Chatpolítico,,1948.0,367
"""sergio massa""",YoutubeSearchURL,UC1bBjOZieJWHbsFA0LwjjJA,IP Noticias,https://www.youtube.com/@IPNoticiasEnVivo,B0jZ8qYJNZY,https://www.youtube.com/watch?v=B0jZ8qYJNZY,"""Aspiro a que Sergio Massa sea candidato a Presidente"": Fernando ""Pato"" Galmarini",,3386.0,484
"""sergio massa""",YoutubeSearchURL,UCFgk2Q2mVO1BklRQhSv6p0w,C5N,https://www.youtube.com/@c5n,nNHTgf5PKqc,https://www.youtube.com/watch?v=nNHTgf5PKqc,C5N - El Angel de la medianoche: Entrevista a Sergio Massa (Parte 1),,1945.0,1719
"""sergio massa""",YoutubeSearchURL,UCkB6om7y9_NYqpnqAG9Ez7Q,Sergio Massa,https://www.youtube.com/@SergioMassa,UkAh3glImTk,https://www.youtube.com/watch?v=UkAh3glImTk,Defender a la Gente Conferencia de prensa Sergio Massa,,4151.0,3952
"""sergio massa""",YoutubeSearchURL,UCU8Wfj82wQ-Eea7kx5lwU6g,Red43 Canal online,https://www.youtube.com/@Red43Canalonline,R5kUREF5LwA,https://www.youtube.com/watch?v=R5kUREF5LwA,"Sergio Massa en Red43, mano a mano con Ricardo Bustos",,2203.0,1405
"""sergio massa""",YoutubeSearchURL,UCOpxYGU6whNOWd2LWzkFEKQ,220 Podcast,https://www.youtube.com/@220Podcast,lOZO9RFPrGA,https://www.youtube.com/watch?v=lOZO9RFPrGA,"MASSA CANDIDATO, ¿Y AHORA?",,3550.0,28827
"""sergio massa""",YoutubeSearchURL,UCJozD5RVug7EZdTjqkGISYQ,Radio10,https://www.youtube.com/@Radio10am,n4ppYJ8Mplc,https://www.youtube.com/watch?v=n4ppYJ8Mplc,#Argenzuela - Sergio Massa mano a mano con Jorge Rial,,1422.0,1186
"""sergio massa""",YoutubeSearchURL,UC_3FmBk-M_4K5N23JYkTwJA,Monica Eyherabide,https://www.youtube.com/@MonicaEyherabideAstrologa,9Xj6rOCW5mk,https://www.youtube.com/watch?v=9Xj6rOCW5mk,CARTA NATAL SERGIO MASSA,,2222.0,1492
"""sergio massa""",YoutubeSearchURL,UCba3hpU7EFBSk817y9qZkiA,LA NACION,https://www.youtube.com/@lanacion,9Q_nr8lUNko,https://www.youtube.com/watch?v=9Q_nr8lUNko,"La economía de Massa, en un dramático callejón. El editorial de Carlos Pagni.",,2665.0,87769
"""sergio massa""",YoutubeSearchURL,UColwF_upl0B2EwkOnRhYzbw,Muy Politizado,https://www.youtube.com/@MuyPolitizado,SAhdOFIkfCY,https://www.youtube.com/watch?v=SAhdOFIkfCY,"GRABOIS picante con Nancy Pazos, lo destroza a Sergio Massa",,2354.0,19196
"""sergio massa""",YoutubeSearchURL,UCzj1iuImjo-Eb8JMELC1Jwg,En Perspectiva,https://www.youtube.com/@EnPerspectiva,fiOApP8Afkg,https://www.youtube.com/watch?v=fiOApP8Afkg,"Argentina: Sergio Massa será el nuevo ""superministro"" de Economía del gobierno de Alberto Fernández",,1553.0,1055
"""sergio massa""",YoutubeSearchURL,UCdy_YChYWXcKupwj3Z5pM1Q,Canal 9 Televida Mendoza,https://www.youtube.com/@Canal9TelevidaMendoza,f87cyU1KtEc,https://www.youtube.com/watch?v=f87cyU1KtEc,Una por una: cuáles son las medidas económicas anunciadas por Sergio Massa,,1209.0,420
"""sergio massa""",YoutubeSearchURL,UCUT4NmGqjrVpKf2JyiS_bbA,El Nueve Argentina,https://www.youtube.com/@elnueve,smJnkhtjw6Q,https://www.youtube.com/watch?v=smJnkhtjw6Q,"Martín Tetaz elogió a Sergio Massa: ""Bajó el gasto, el déficit y tuvo mala suerte"" | Opinión Pública",,1212.0,407
"""sergio massa""",YoutubeSearchURL,UC6NVDkuzY2exMOVFw4i9oHw,América TV,https://www.youtube.com/@americaenvivo,JkyaCy1RpZo,https://www.youtube.com/watch?v=JkyaCy1RpZo,Sergio Massa candidato a presidente + Ramiro Bueno - #PolémicaEnElBar | Programa completo (23/06/23),,3159.0,6658
"""sergio massa""",YoutubeSearchURL,UCHDwIzNtE5vPScYLLXutkHA,El Presto,https://www.youtube.com/@ElPrestoOk,oqUK71rwxGY,https://www.youtube.com/watch?v=oqUK71rwxGY,"ARGENTINA GRAN HERMANO: Los ajustes de Sergio Massa, el ""IMPUESTO MILEI"" y la casta que se nos ríe.",,2103.0,48776
"""sergio massa""",YoutubeSearchURL,UCwqfMaBncjdt2gm21tTHTQw,Entrevistas MDZ Online,https://www.youtube.com/@mdzol,dsN5qR-xPy4,https://www.youtube.com/watch?v=dsN5qR-xPy4,"Martín Tetaz: ""Sergio Massa no resuelve ninguno de los problemas de la Argentina"".",,1822.0,382
"""sergio massa""",YoutubeSearchURL,UCcrvqv5PRpK2M0tc1i7paLw,Revolucion Popular 2,https://www.youtube.com/@revolucionpopular2837,Lh59jHO1lQo,https://www.youtube.com/watch?v=Lh59jHO1lQo,IMPERDIBLE: ¡Sergio Massa se plantó ante Majul y Novaresio!,,1486.0,116858
"""sergio massa""",YoutubeSearchURL,UCYvINPByAdCcpA0sWrF3I_w,Radio Mitre,https://www.youtube.com/@Radiomitre,GTev-hB_yCU,https://www.youtube.com/watch?v=GTev-hB_yCU,Juan Schiaretti: “Si hay alguien que expresa el fracaso de este gobierno es Sergio Massa”,,1266.0,1203
"""sergio massa""",YoutubeSearchURL,UCkB6om7y9_NYqpnqAG9Ez7Q,Sergio Massa,https://www.youtube.com/@SergioMassa,D32CEwjWm2s,https://www.youtube.com/watch?v=D32CEwjWm2s,Defender a la Gente Conferencia de Prensa Sergio Massa,,6594.0,1537
"""sergio massa""",YoutubeSearchURL,UCkB6om7y9_NYqpnqAG9Ez7Q,Sergio Massa,https://www.youtube.com/@SergioMassa,4KKXUXxyMiI,https://www.youtube.com/watch?v=4KKXUXxyMiI,Sergio Massa en de 18 a 21 con Eduardo Feinmann (A24) - 9/10/17,,1607.0,569
"""sergio massa""",YoutubeSearchURL,UC61QVhAzxb_k6mvgERa-CNg,COMUNICACIÓN INSTITUCIONAL,https://www.youtube.com/@SergioMassaVideos,slxMQJgevgw,https://www.youtube.com/watch?v=slxMQJgevgw,"Sergio Massa en ""A dos voces"" - TN",TAINSEGURIDAD LA SUFRE EL LABURANTE Y ESE TEMANO SE DISCUTE ...,1433.0,3102
"""sergio massa""",YoutubeSearchURL,UC8wJ9xDsh5l1QtOKlhbjuPA,"Diego Giacomini - Economía, Política y Actualidad",https://www.youtube.com/@DiegoGiacominiok,80LN5P3np-M,https://www.youtube.com/watch?v=80LN5P3np-M,"ESTAFA EN PUERTA: Descubrí que ESCONDE SERGIO MASSA DETRAS DEL ""BLANQUEO DE CAPITALES"" | GIACOMINI",,1558.0,17386
"""sergio massa""",YoutubeSearchURL,UCFgk2Q2mVO1BklRQhSv6p0w,C5N,https://www.youtube.com/@c5n,cIbzEWLXTko,https://www.youtube.com/watch?v=cIbzEWLXTko,"Sergio MASSA: ""En la CARTA, CRISTINA APOYÓ el ACUERDO con el FMI""",,2249.0,21930
"""sergio massa""",YoutubeSearchURL,UCba3hpU7EFBSk817y9qZkiA,LA NACION,https://www.youtube.com/@lanacion,80cvyGVbB1I,https://www.youtube.com/watch?v=80cvyGVbB1I,"Sergio Massa, tras su reunión con Alberto Fernández: ""No soy ningún salvador""",,1425.0,13211
"""sergio massa""",YoutubeSearchURL,UCT7KFGv6s2a-rh2Jq8ZdM1g,Crónica TV,https://www.youtube.com/@cronicatv,QB_QAwwhaBQ,https://www.youtube.com/watch?v=QB_QAwwhaBQ,"Guillermo Moreno: ""Elegir a Massa puede haber sido la última irresponsabilidad de Cristina""",,2459.0,17230
"""sergio massa""",YoutubeSearchURL,UCjMGMWnToRcQRqmyVB4R2xQ,CLARÍN,https://www.youtube.com/@clarincom,-Raa-fcezIs,https://www.youtube.com/watch?v=-Raa-fcezIs,Sergio Massa anuncia el plan Precios Justos,,2460.0,1074
"""sergio massa""",YoutubeSearchURL,UC6DTUukUu8u5l0vaJxKX8Mw,Gerencia Club del Progreso,https://www.youtube.com/@gerenciaclubdelprogreso702,SJOpPzZ4rsQ,https://www.youtube.com/watch?v=SJOpPzZ4rsQ,FORO DE LA CIUDAD - SERGIO MASSA EN EL CLUB DEL PROGRESO,,5278.0,189
"""sergio massa""",YoutubeSearchURL,UCts0rQ_ki-xaLzJ7TR3SYMQ,Canal Agrositio,https://www.youtube.com/@CanalAgrositio24horas,bYm64tXoSlQ,https://www.youtube.com/watch?v=bYm64tXoSlQ,35 Sergio Massa : Precandidato a Presidente,,2717.0,182
"""sergio massa""",YoutubeSearchURL,UCs231K71Bnu5295_x0MB5Pg,Televisión Pública,https://www.youtube.com/@TVPublicaArgentina,_MGUMGZ-Llo,https://www.youtube.com/watch?v=_MGUMGZ-Llo,El Equipo de Sergio Massa: Juan José Bahillo y Matías Tombolini - Desiguales,,3754.0,1407
"""sergio massa""",YoutubeSearchURL,UCT7KFGv6s2a-rh2Jq8ZdM1g,Crónica TV,https://www.youtube.com/@cronicatv,IB7OU0q351A,https://www.youtube.com/watch?v=IB7OU0q351A,Sergio Massa en Hay otra Historia,,1802.0,1420
"""sergio massa""",YoutubeSearchURL,UCLUjlV2xcXy6_8Zh6v3hEnw,SDHArgentina,https://www.youtube.com/@SDHArgentina,6jQv_Fi-do4,https://www.youtube.com/watch?v=6jQv_Fi-do4,"Acto por la recuperación del avión que se utilizó en los ""vuelos de la muerte"" de la ESMA",,3840.0,55524
"""sergio massa""",YoutubeSearchURL,UCJozD5RVug7EZdTjqkGISYQ,Radio10,https://www.youtube.com/@Radio10am,_6LgQ4XmQQw,https://www.youtube.com/watch?v=_6LgQ4XmQQw,#Argenzuela - Sergio Massa mano a mano con Jorge Rial,,1299.0,715
"""sergio massa""",YoutubeSearchURL,UCba3hpU7EFBSk817y9qZkiA,LA NACION,https://www.youtube.com/@lanacion,8oZvQ9TEFxE,https://www.youtube.com/watch?v=8oZvQ9TEFxE,EN VIVO | Debate de precandidatos a presidente en La Rural,,3672.0,46833
"""sergio massa""",YoutubeSearchURL,UCT7KFGv6s2a-rh2Jq8ZdM1g,Crónica TV,https://www.youtube.com/@cronicatv,pbygXPUg3iw,https://www.youtube.com/watch?v=pbygXPUg3iw,"Sergio Massa con Santo: ""Hace 9 años que no hablo con Cristina""",,2985.0,1928
"""sergio massa""",YoutubeSearchURL,UCR9120YBAqMfntqgRTKmkjQ,A24com,https://www.youtube.com/@A24com,yU5pO9rPYfs,https://www.youtube.com/watch?v=yU5pO9rPYfs,Podes decir + Raúl Alfonsín +Sergio Massa #BastaBaby I PROGRAMA COMPLETO 30/03/2022,,3781.0,39024
"""sergio massa""",YoutubeSearchURL,UCwqfMaBncjdt2gm21tTHTQw,Entrevistas MDZ Online,https://www.youtube.com/@mdzol,fYvYyDwx-QE,https://www.youtube.com/watch?v=fYvYyDwx-QE,"Pablo González: ""Me siento cómodo trabajando con Sergio Massa, no como con el otro muchacho""",,1630.0,107
"""sergio massa""",YoutubeSearchURL,UCr7TYJVXSe3_rVILo-F8Xhg,Aire de Santa Fe,https://www.youtube.com/@AiredeSantaFeDigital,LhbrrH0sY_E,https://www.youtube.com/watch?v=LhbrrH0sY_E,"Cachi Martínez: ""Creo que todos estábamos convencidos de que la unidad era Sergio Massa""",,1295.0,128
"""sergio massa""",YoutubeSearchURL,UCZL1aTDYkw_UKGfk1D7Wnxw,NGFEDERAL,https://www.youtube.com/@ngfederal,ULZrdPyqfo0,https://www.youtube.com/watch?v=ULZrdPyqfo0,NGFEDERAL - SERGIO MASSA LLEGARÁ A CHACO - REGIÓN,,1494.0,374
"""sergio massa""",YoutubeSearchURL,UCR9120YBAqMfntqgRTKmkjQ,A24com,https://www.youtube.com/@A24com,8NqdtRynTyg,https://www.youtube.com/watch?v=8NqdtRynTyg,Sergio Massa + Maximiliano Pullaro #ParaQueSepas PROGRAMA COMPLETO 15/06/2022,,6602.0,9464
"""sergio massa""",YoutubeSearchURL,UCT7KFGv6s2a-rh2Jq8ZdM1g,Crónica TV,https://www.youtube.com/@cronicatv,H9ZgxN71k98,https://www.youtube.com/watch?v=H9ZgxN71k98,"Las medidas de Massa para jubilados, monotributistas  y trabajadores: consultorio en vivo",,1374.0,3642
"""sergio massa""",YoutubeSearchURL,UCkB6om7y9_NYqpnqAG9Ez7Q,Sergio Massa,https://www.youtube.com/@SergioMassa,0KiQWsCVfb8,https://www.youtube.com/watch?v=0KiQWsCVfb8,1-09-2023 | DÍA DE LA INDUSTRIA 2023 EN ENTRE RÍOS | ▶️ DISCURSO COMPLETO,,1696.0,165
"""sergio massa""",YoutubeSearchURL,UC6NVDkuzY2exMOVFw4i9oHw,América TV,https://www.youtube.com/@americaenvivo,-UHWB9aJBNU,https://www.youtube.com/watch?v=-UHWB9aJBNU,Habló Sergio Massa + Dormir con estrés - #AméricaNoticias Mediodía | Programa completo (29/07/22),,5467.0,610
"""sergio massa""",YoutubeSearchURL,UCWSfXECGo1qK_H7SXRaUSMg,GELATINA,https://www.youtube.com/@SomosGelatina,A2Hzfqbry1Y,https://www.youtube.com/watch?v=A2Hzfqbry1Y,ELIJO CREER #94 | EL REGRESO DEL SEÑOR DE LOS ALIVIOS Y EL SUPUESTO PACTO MASSA-MILEI,,2926.0,17332
"""sergio massa""",YoutubeSearchURL,UCv1oLcEYRS3EUzfeXLP9MLQ,Truco Gallo,https://www.youtube.com/@trucogallo4446,Snq-0gYQ4Jo,https://www.youtube.com/watch?v=Snq-0gYQ4Jo,La jugada financiera y política de Sergio Massa,,2386.0,771
"""sergio massa""",YoutubeSearchURL,UCkB6om7y9_NYqpnqAG9Ez7Q,Sergio Massa,https://www.youtube.com/@SergioMassa,f9fTukfsJoE,https://www.youtube.com/watch?v=f9fTukfsJoE,Sergio Massa junto a Mirtha Legrand - Parte I (11/02/16),,4832.0,1248
"""sergio massa""",YoutubeSearchURL,UC8NNg2qEuMQIXlqPS-eu_ig,SNT Paraguay,https://www.youtube.com/@SNTParaguay,ExeRejXQlGg,https://www.youtube.com/watch?v=ExeRejXQlGg,Peaje de la Hidrovía: Tensión entre Paraguay y Argentina,,1398.0,2183
"""sergio massa""",YoutubeSearchURL,UCWSfXECGo1qK_H7SXRaUSMg,GELATINA,https://www.youtube.com/@SomosGelatina,Djomj1J0ziY,https://www.youtube.com/watch?v=Djomj1J0ziY,MIX DE JINGLES VOL.I | GELATINA,,2450.0,102962
"""sergio massa""",YoutubeSearchURL,UCR9120YBAqMfntqgRTKmkjQ,A24com,https://www.youtube.com/@A24com,0alM0CDPQFQ,https://www.youtube.com/watch?v=0alM0CDPQFQ,Delfina Rossi + Martín Zuppi + Sergio Massa + Facundo del Gaiso #MMD Programa completo 28/09/2022,,6285.0,1018
"""sergio massa""",YoutubeSearchURL,UCWSfXECGo1qK_H7SXRaUSMg,GELATINA,https://www.youtube.com/@SomosGelatina,FiO0rJDZnHA,https://www.youtube.com/watch?v=FiO0rJDZnHA,JINGLES DE PLATINO | TRES ESTRELLAS CON PEDRO ROSEMBLAT,,3890.0,215889
"""sergio massa""",YoutubeSearchURL,UCWSfXECGo1qK_H7SXRaUSMg,GELATINA,https://www.youtube.com/@SomosGelatina,yjc5fyOW-b4,https://www.youtube.com/watch?v=yjc5fyOW-b4,MIX DE JINGLES VOL.II | GELATINA,,2358.0,51485
"""sergio massa""",YoutubeSearchURL,UCWSfXECGo1qK_H7SXRaUSMg,GELATINA,https://www.youtube.com/@SomosGelatina,x1eo6DDr7pU,https://www.youtube.com/watch?v=x1eo6DDr7pU,FÁBRICA DE JINGLES EDICIÓN DELUXE | TRES ESTRELLAS CON PEDRO ROSEMBLAT,,2690.0,151360
"""sergio massa""",YoutubeSearchURL,UCR9120YBAqMfntqgRTKmkjQ,A24com,https://www.youtube.com/@A24com,PWshXt1WYps,https://www.youtube.com/watch?v=PWshXt1WYps,"""Soy optimista con Massa"", Sergio Berni en #VivianaConVos 01/08/2022",,2299.0,59168
"""sergio massa""",YoutubeSearchURL,UCJlNE3GywminBxinQKD_RdA,CASA 8 ::Astrología Tradicional::,https://www.youtube.com/@CASA8ASTROLOGIA,wRoIvGFQIJ8,https://www.youtube.com/watch?v=wRoIvGFQIJ8,#ASTROLOGÍA #SUPERMINISTRO SERGIO MASSA -  Carta Natal y Destino. Nacer en Luna Llena,,2380.0,2674
"""sergio massa""",YoutubeSearchURL,UCkB6om7y9_NYqpnqAG9Ez7Q,Sergio Massa,https://www.youtube.com/@SergioMassa,iPD2iJlI8tA,https://www.youtube.com/watch?v=iPD2iJlI8tA,📺 Sergio Massa - Desafío 2019- 23/09,,1347.0,471
"""sergio massa""",YoutubeSearchURL,UCmKEBROx0hosh0dd5i-wfaQ,Gobierno de Santiago del Estero,https://www.youtube.com/@gobiernodesantiagodelestero,MoHlNCqntrw,https://www.youtube.com/watch?v=MoHlNCqntrw,En Vivo - Min. Sergio Massa visita institucional Salón Auditorio Nodo Tecnologíco SDE,,7086.0,1314
"""sergio massa""",YoutubeSearchURL,UCT7KFGv6s2a-rh2Jq8ZdM1g,Crónica TV,https://www.youtube.com/@cronicatv,lrrb6xsUDUI,https://www.youtube.com/watch?v=lrrb6xsUDUI,"Gabriel Solano: ""Lo de Sergio Massa fue un papelón""",,1756.0,2193
"""sergio massa""",YoutubeSearchURL,UCwqfMaBncjdt2gm21tTHTQw,Entrevistas MDZ Online,https://www.youtube.com/@mdzol,oK05_XjMT6c,https://www.youtube.com/watch?v=oK05_XjMT6c,Eugenia Rolón: ”Sergio Massa vino a robarse el show y Alberto Fernández se queda al margen”,,1427.0,6196
"""sergio massa""",YoutubeSearchURL,UCR9120YBAqMfntqgRTKmkjQ,A24com,https://www.youtube.com/@A24com,mOe_mzyi7uU,https://www.youtube.com/watch?v=mOe_mzyi7uU,"Solidaridad + Sergio Massa, superministro + Juan Grabois #BastaBaby I PROGRAMA COMPLETO 28/07/2022",,3502.0,57811
"""sergio massa""",YoutubeSearchURL,UCZW0ewjrlQtj5OmIdQ9bt0Q,Leyla Bechara,https://www.youtube.com/@LeylaBechara,7qFOY-AzcVE,https://www.youtube.com/watch?v=7qFOY-AzcVE,Sergio Massa complicado con el acuerdo del FMI | Resumen de stream 7/07/2023,,2911.0,1368
"""sergio massa""",YoutubeSearchURL,UCR9120YBAqMfntqgRTKmkjQ,A24com,https://www.youtube.com/@A24com,53kPs0JmYMk,https://www.youtube.com/watch?v=53kPs0JmYMk,Antonio Aracle +Fernando Barrera + Sergio Massa +Patricia Bullrich #MMD Programa completo 14/10/2022,,6193.0,2365
"""sergio massa""",YoutubeSearchURL,UC61QVhAzxb_k6mvgERa-CNg,COMUNICACIÓN INSTITUCIONAL,https://www.youtube.com/@SergioMassaVideos,qehDpTZa-Qo,https://www.youtube.com/watch?v=qehDpTZa-Qo,SERGIO MASSA EN ANIMALES SUELTOS 1 de 4,,1401.0,1598
"""sergio massa""",YoutubeSearchURL,UC0DM_mHV2u6dj8ig51GkQwg,eltrece,https://www.youtube.com/@eltrece,k8tIAk-OZf4,https://www.youtube.com/watch?v=k8tIAk-OZf4,¡La parodia completa de Showmatch!,,1592.0,2748578
"""sergio massa""",YoutubeSearchURL,UC5KfW9_wv4tqbIPgY8tMG-w,Honorable Cámara de Diputados de la Nación,https://www.youtube.com/@diputados.argentina,3ZeAbGK2VtY,https://www.youtube.com/watch?v=3ZeAbGK2VtY,🇦🇷 SESIÓN COMPLETA: 2 de agosto de 2022 - Diputados Argentina,,7190.0,49600
"""sergio massa""",YoutubeSearchURL,UC61QVhAzxb_k6mvgERa-CNg,COMUNICACIÓN INSTITUCIONAL,https://www.youtube.com/@SergioMassaVideos,Gqx8Asvg_ho,https://www.youtube.com/watch?v=Gqx8Asvg_ho,SERGIO MASSA EN ANIMALES SUELTOS 3 de 4,,1286.0,621
"""sergio massa""",YoutubeSearchURL,UCN3gx_z62nxCeFIkaK2HbrA,Somos Radio AM 530,https://www.youtube.com/@SomosRadioAM530,_BUPFiaD2Oc,https://www.youtube.com/watch?v=_BUPFiaD2Oc,"Jorge Alemán: ""Massa es una especie de Primer Ministro""",,1504.0,1726
"""sergio massa""",YoutubeSearchURL,UCkB6om7y9_NYqpnqAG9Ez7Q,Sergio Massa,https://www.youtube.com/@SergioMassa,H4AZJhVXKv8,https://www.youtube.com/watch?v=H4AZJhVXKv8,14-10-22 | PERSPECTIVA ECONÓMICA DE ARGENTINA EN EL 2023 | ▶ ATLANTIC COUNCIL,,1646.0,866
"""sergio massa""",YoutubeSearchURL,UCiaePeoCqpU8hBHiNrgkzrA,eldoce,https://www.youtube.com/@eldoce,99vUAtqlGjE,https://www.youtube.com/watch?v=99vUAtqlGjE,Los anuncios del nuevo ministro: ¿Cuáles son las nuevas medidas de Sergio Massa?,,1956.0,2085
"""sergio massa""",YoutubeSearchURL,UCs231K71Bnu5295_x0MB5Pg,Televisión Pública,https://www.youtube.com/@TVPublicaArgentina,cHQhYGL8VuE,https://www.youtube.com/watch?v=cHQhYGL8VuE,"Comienza la Era Massa: Diego Genoud, Nicolás Dvoskin y Pablo Manzanelli - Desiguales",,3916.0,2407
"""sergio massa""",YoutubeSearchURL,UC1bBjOZieJWHbsFA0LwjjJA,IP Noticias,https://www.youtube.com/@IPNoticiasEnVivo,LdVIG0vHUE4,https://www.youtube.com/watch?v=LdVIG0vHUE4,“No sé dónde estaríamos si Sergio Massa no hubiera asumido el liderazgo”,,3310.0,615
"""sergio massa""",YoutubeSearchURL,UCDoFnq8d-jnyB7Lh_7Zyzsg,NueveLitoral,https://www.youtube.com/@NueveLitoral1,SMlLHcSCRzk,https://www.youtube.com/watch?v=SMlLHcSCRzk,Canal 9 Litoral - En minutos mano a mano con Sergio Massa,,5710.0,157
"""sergio massa""",YoutubeSearchURL,UCejrchmjNMt6j83Onqsi8wg,Diario K,https://www.youtube.com/@diariok,EcVhz8u4Lc0,https://www.youtube.com/watch?v=EcVhz8u4Lc0,"💣 GRABOIS LIQUIDÓ A MASSA ""Lo que acaba de hacer es gravísimo! Amenaza con un golpe económico por...",,1935.0,37356
"""sergio massa""",YoutubeSearchURL,UCK0EGTOQzaA0psqf35_zXGQ,Brindis TV,https://www.youtube.com/@brindistv,De7oNLxGAgk,https://www.youtube.com/watch?v=De7oNLxGAgk,EL CONSULTORIO DE MAILI Y SERGIO MASSA SECA | #CHICASPESADAS 27/06,,3246.0,293
"""sergio massa""",YoutubeSearchURL,UCkB6om7y9_NYqpnqAG9Ez7Q,Sergio Massa,https://www.youtube.com/@SergioMassa,Tl-Z8A6ADd8,https://www.youtube.com/watch?v=Tl-Z8A6ADd8,16-12-22 | EN MAÑANA SYLVESTRE POR RADIO 10 | ▶ ENTREVISTA,,1674.0,223
"""sergio massa""",YoutubeSearchURL,UC5fLLuGXwNICavYfIT4nzQQ,noticiasdel6,https://www.youtube.com/@noticiasdel6,jYNsNVKP5hs,https://www.youtube.com/watch?v=jYNsNVKP5hs,CONFERENCIA DE PRENSA CON SERGIO MASSA DESDE MISIONES,,2851.0,227
"""sergio massa""",YoutubeSearchURL,UCejrchmjNMt6j83Onqsi8wg,Diario K,https://www.youtube.com/@diariok,ry5DOEddtWo,https://www.youtube.com/watch?v=ry5DOEddtWo,"💥 GRABOIS MANO A MANO CON NAVARRO HABLÓ DE TODO ""Si gana Massa, integrarías su gabinete?""",,2378.0,51737
"""sergio massa""",YoutubeSearchURL,UCDlvsNr_lEbgjWv6sLfSj5A,Martín,https://www.youtube.com/@cableluz,sSiyuwZBe9o,https://www.youtube.com/watch?v=sSiyuwZBe9o,Sergio Massa mano a mano con Fantino - Parte 1,,4018.0,19178
"""sergio massa""",YoutubeSearchURL,UCHzAylNX-yR_ui_GOWJpfvA,prenoticia.com,https://www.youtube.com/@prenoticia,XeizAxDsgf8,https://www.youtube.com/watch?v=XeizAxDsgf8,Sergio Massa expone en el Council de las Américas 2023,,3151.0,499
"""sergio massa""",YoutubeSearchURL,UC0DM_mHV2u6dj8ig51GkQwg,eltrece,https://www.youtube.com/@eltrece,17h7Sh7fCR8,https://www.youtube.com/watch?v=17h7Sh7fCR8,Showmatch 2009 - Carlos Menem visita la casa de Gran Cuñado,,1317.0,968318
"""sergio massa""",YoutubeSearchURL,UC5wAqJ9NF0fpGH9dVf3h6HA,El Destape,https://www.youtube.com/@ElDestapeTV,Xc_efLgPv9A,https://www.youtube.com/watch?v=Xc_efLgPv9A,Los efectos políticos del plan económico de Massa | El pase Navarro Murano,,1889.0,4331
"""sergio massa""",YoutubeSearchURL,UCejrchmjNMt6j83Onqsi8wg,Diario K,https://www.youtube.com/@diariok,2fj-dzyMveA,https://www.youtube.com/watch?v=2fj-dzyMveA,"🚨 ""OJO CON EL LUNES!"" LA DURÍSIMA ADVERTENCIA DE MORENO ""Si a Massa no lo eligió el establishment...",,1565.0,33921
"""sergio massa""",YoutubeSearchURL,UCitcZeFyO-D1Ss9WtZRXfcA,Tv Sindical,https://www.youtube.com/@TelevisionSindical,JtqzjRx-1YA,https://www.youtube.com/watch?v=JtqzjRx-1YA,Cristina Kirchner y Sergio Massa participan de la presentación del nuevo simulador de AA,,2465.0,114
"""sergio massa""",YoutubeSearchURL,UCFEDej3TiyeU3SJfNZxOynw,teleSURtv_Oficial,https://www.youtube.com/@telesurtv_oficial,FHk8zuEjcnU,https://www.youtube.com/watch?v=FHk8zuEjcnU,Conexión Global 29-06: Ministro Sergio Massa intercambia con embajador de Argentina en Brasil,,3174.0,396
"""sergio massa""",YoutubeSearchURL,UC61QVhAzxb_k6mvgERa-CNg,COMUNICACIÓN INSTITUCIONAL,https://www.youtube.com/@SergioMassaVideos,yrc1_dt2WZg,https://www.youtube.com/watch?v=yrc1_dt2WZg,SERGIO MASSA EN ANIMALES SUELTOS 2 de 4,,1933.0,954
