channel_id,channel,uploader_url,id,url,title,duration,view_count,candidate_name,quality
UCqz5tDLcGBJ5obqpSLSkiaQ,MILEI PRESIDENTE,https://www.youtube.com/@MILEIPRESIDENTE,qaUp6hS4Ba4,https://www.youtube.com/watch?v=qaUp6hS4Ba4,"""Dejame hablar"" Milei se cruza con 2 periodistas de TN- 14/02/23",1737.0,49880.0,milei,high
UCqz5tDLcGBJ5obqpSLSkiaQ,MILEI PRESIDENTE,https://www.youtube.com/@MILEIPRESIDENTE,5eiaxAz8qYw,https://www.youtube.com/watch?v=5eiaxAz8qYw,"""Ya tengo definido a mi jefe de gabinete"" Javier Milei con Jonatan Viale- 13/02/23",1172.0,17332.0,milei,high
UCqz5tDLcGBJ5obqpSLSkiaQ,MILEI PRESIDENTE,https://www.youtube.com/@MILEIPRESIDENTE,-6fLwQ1u4Uw,https://www.youtube.com/watch?v=-6fLwQ1u4Uw,Javier Milei se cruza con Luis Majul en La Nación +- 08/02/23,983.0,30170.0,milei,high
UCqz5tDLcGBJ5obqpSLSkiaQ,MILEI PRESIDENTE,https://www.youtube.com/@MILEIPRESIDENTE,8kkRfGxviAM,https://www.youtube.com/watch?v=8kkRfGxviAM,"""El kirchnerismo está muerto"" Imperdible Milei con Viviana Canosa- 06/02/23",1058.0,33694.0,milei,high
UCqz5tDLcGBJ5obqpSLSkiaQ,MILEI PRESIDENTE,https://www.youtube.com/@MILEIPRESIDENTE,woy1xsOzICw,https://www.youtube.com/watch?v=woy1xsOzICw,Imperdible mano a mano de Milei con el pelado liberal- 03/01/23,3570.0,260148.0,milei,high
UCqz5tDLcGBJ5obqpSLSkiaQ,MILEI PRESIDENTE,https://www.youtube.com/@MILEIPRESIDENTE,6ORRFbN0hHg,https://www.youtube.com/watch?v=6ORRFbN0hHg,"""En mi presidencia en 2 años bajo la inflación de 100 a 0"" Imperdible Javier Milei en TN- 28/12/22",1275.0,135264.0,milei,high
UCqz5tDLcGBJ5obqpSLSkiaQ,MILEI PRESIDENTE,https://www.youtube.com/@MILEIPRESIDENTE,LKRV5k5rJYA,https://www.youtube.com/watch?v=LKRV5k5rJYA,"Dólar a $356 ""Imprimir dinero es un delito"" Javier Milei en La Nación- 27/12/22",1287.0,41308.0,milei,high
UCqz5tDLcGBJ5obqpSLSkiaQ,MILEI PRESIDENTE,https://www.youtube.com/@MILEIPRESIDENTE,i3qj2fLfS7w,https://www.youtube.com/watch?v=i3qj2fLfS7w,"""El Kun Agüero es libertario"" Javier Milei con Luis Majul- 11/12/22",1035.0,36419.0,milei,high
UCqz5tDLcGBJ5obqpSLSkiaQ,MILEI PRESIDENTE,https://www.youtube.com/@MILEIPRESIDENTE,FEeCJqA4EuA,https://www.youtube.com/watch?v=FEeCJqA4EuA,Javier Milei la rompe en La Mesa de Mirtha Legrand- 03/12/22,2376.0,312081.0,milei,high
UCqz5tDLcGBJ5obqpSLSkiaQ,MILEI PRESIDENTE,https://www.youtube.com/@MILEIPRESIDENTE,NauVIJY2I58,https://www.youtube.com/watch?v=NauVIJY2I58,"Milei opina sobre el mundial y el VAR: ""Está todo podrido"" - 23/11/22",2248.0,40880.0,milei,high
